Timestamp,Elapsed_Seconds,RPM
2026-07-22 16:56:03.469,46.090,0.00
2026-07-22 16:56:03.720,46.341,0.00
2026-07-22 16:56:03.970,46.591,0.00
2026-07-22 16:56:04.221,46.842,0.00
2026-07-22 16:56:04.471,47.092,0.00
2026-07-22 16:56:04.722,47.343,0.24
2026-07-22 16:56:04.973,47.594,0.00
2026-07-22 16:56:05.223,47.844,0.00
2026-07-22 16:56:05.474,48.095,1.20
2026-07-22 16:56:05.724,48.345,0.00
2026-07-22 16:56:05.975,48.596,0.00
2026-07-22 16:56:06.225,48.846,0.00
2026-07-22 16:56:06.476,49.097,0.00
2026-07-22 16:56:06.726,49.347,0.00
2026-07-22 16:56:06.977,49.598,0.00
2026-07-22 16:56:07.228,49.849,0.00
2026-07-22 16:56:07.478,50.099,0.00
2026-07-22 16:56:07.729,50.350,1.44
2026-07-22 16:56:07.979,50.600,0.72
2026-07-22 16:56:08.229,50.850,0.00
2026-07-22 16:56:08.480,51.101,0.00
2026-07-22 16:56:08.730,51.351,0.00
2026-07-22 16:56:08.980,51.601,0.00
2026-07-22 16:56:09.231,51.852,0.00
2026-07-22 16:56:09.481,52.102,0.00
2026-07-22 16:56:09.731,52.352,0.00
2026-07-22 16:56:09.982,52.603,0.00
2026-07-22 16:56:10.232,52.853,0.00
2026-07-22 16:56:10.482,53.103,0.00
2026-07-22 16:56:10.733,53.354,0.00
2026-07-22 16:56:10.983,53.604,0.00
2026-07-22 16:56:11.233,53.854,0.00
2026-07-22 16:56:11.484,54.105,0.00
2026-07-22 16:56:11.734,54.355,0.00
2026-07-22 16:56:11.984,54.605,0.00
2026-07-22 16:56:12.237,54.857,0.00
2026-07-22 16:56:12.487,55.108,0.00
2026-07-22 16:56:12.737,55.358,0.00
2026-07-22 16:56:12.988,55.609,0.00
2026-07-22 16:56:13.238,55.859,0.00
2026-07-22 16:56:13.489,56.110,0.00
2026-07-22 16:56:13.739,56.360,0.00
2026-07-22 16:56:13.990,56.611,0.00
2026-07-22 16:56:14.240,56.861,0.00
2026-07-22 16:56:14.490,57.111,0.00
2026-07-22 16:56:14.741,57.362,0.00
2026-07-22 16:56:14.991,57.612,0.00
2026-07-22 16:56:15.241,57.862,0.00
2026-07-22 16:56:15.492,58.113,0.00
2026-07-22 16:56:15.742,58.363,0.00
2026-07-22 16:56:15.993,58.613,0.00
2026-07-22 16:56:16.243,58.864,2.16
2026-07-22 16:56:16.493,59.114,0.00
2026-07-22 16:56:16.744,59.364,0.24
2026-07-22 16:56:16.994,59.615,0.96
2026-07-22 16:56:17.244,59.865,0.00
2026-07-22 16:56:17.495,60.116,0.00
2026-07-22 16:56:17.745,60.366,0.00
2026-07-22 16:56:17.995,60.616,0.00
2026-07-22 16:56:18.246,60.867,0.00
2026-07-22 16:56:18.496,61.117,0.00
2026-07-22 16:56:18.747,61.368,0.00
2026-07-22 16:56:18.997,61.618,2.40
2026-07-22 16:56:19.248,61.869,0.00
2026-07-22 16:56:19.498,62.119,0.00
2026-07-22 16:56:19.749,62.370,0.00
2026-07-22 16:56:19.999,62.620,0.24
2026-07-22 16:56:20.250,62.871,0.72
2026-07-22 16:56:20.500,63.121,0.00
2026-07-22 16:56:20.751,63.372,0.00
2026-07-22 16:56:21.001,63.622,0.00
2026-07-22 16:56:21.252,63.872,0.00
2026-07-22 16:56:21.502,64.123,0.00
2026-07-22 16:56:21.753,64.373,0.00
2026-07-22 16:56:22.003,64.624,0.72
2026-07-22 16:56:22.254,64.874,0.00
2026-07-22 16:56:22.507,65.128,0.24
2026-07-22 16:56:22.758,65.379,0.00
2026-07-22 16:56:23.008,65.629,0.24
2026-07-22 16:56:23.258,65.879,0.00
2026-07-22 16:56:23.509,66.130,0.00
2026-07-22 16:56:23.759,66.380,0.00
2026-07-22 16:56:24.009,66.630,0.00
2026-07-22 16:56:24.260,66.881,0.00
2026-07-22 16:56:24.510,67.131,0.00
2026-07-22 16:56:24.760,67.381,0.00
2026-07-22 16:56:25.011,67.632,0.00
2026-07-22 16:56:25.261,67.882,0.00
2026-07-22 16:56:25.511,68.132,0.00
2026-07-22 16:56:25.762,68.383,0.00
2026-07-22 16:56:26.012,68.633,0.00
2026-07-22 16:56:26.262,68.883,0.00
2026-07-22 16:56:26.513,69.134,0.00
2026-07-22 16:56:26.763,69.384,0.00
2026-07-22 16:56:27.013,69.634,0.00
2026-07-22 16:56:27.264,69.885,0.00
2026-07-22 16:56:27.535,70.156,0.00
2026-07-22 16:56:27.785,70.406,0.00
2026-07-22 16:56:28.036,70.657,0.00
2026-07-22 16:56:28.286,70.907,0.00
2026-07-22 16:56:28.537,71.158,0.00
2026-07-22 16:56:28.788,71.409,0.00
2026-07-22 16:56:29.038,71.659,0.00
