Timestamp,Elapsed_Seconds,RPM
2026-07-22 15:50:18.858,0.250,0.00
2026-07-22 15:50:19.109,0.501,0.00
2026-07-22 15:50:19.359,0.751,0.00
2026-07-22 15:50:19.609,1.001,0.00
2026-07-22 15:50:19.860,1.252,0.00
2026-07-22 15:50:20.110,1.502,0.00
2026-07-22 15:50:20.361,1.753,0.00
2026-07-22 15:50:20.611,2.003,0.00
2026-07-22 15:50:20.862,2.254,0.00
2026-07-22 15:50:21.112,2.504,0.00
2026-07-22 15:50:21.363,2.755,0.00
2026-07-22 15:50:21.613,3.005,0.00
2026-07-22 15:50:21.863,3.256,0.00
2026-07-22 15:50:22.114,3.506,0.00
2026-07-22 15:50:22.365,3.757,0.00
2026-07-22 15:50:22.615,4.007,0.00
2026-07-22 15:50:22.865,4.258,0.00
2026-07-22 15:50:23.116,4.508,0.00
2026-07-22 15:50:23.366,4.758,0.00
2026-07-22 15:50:23.616,5.009,0.00
2026-07-22 15:50:23.867,5.259,0.00
2026-07-22 15:50:24.117,5.509,0.00
2026-07-22 15:50:24.368,5.760,0.00
2026-07-22 15:50:24.618,6.010,0.00
2026-07-22 15:50:24.868,6.260,0.00
2026-07-22 15:50:25.119,6.511,0.00
2026-07-22 15:50:25.369,6.761,0.00
2026-07-22 15:50:25.619,7.011,0.00
2026-07-22 15:50:25.870,7.262,0.00
2026-07-22 15:50:26.120,7.512,0.00
2026-07-22 15:50:26.370,7.762,0.00
2026-07-22 15:50:26.620,8.013,0.00
2026-07-22 15:50:26.871,8.263,0.00
2026-07-22 15:50:27.121,8.513,0.00
2026-07-22 15:50:27.372,8.764,0.00
2026-07-22 15:50:27.622,9.014,0.00
2026-07-22 15:50:27.872,9.265,0.00
2026-07-22 15:50:28.123,9.515,0.00
2026-07-22 15:50:28.373,9.766,0.00
2026-07-22 15:50:28.624,10.016,0.00
2026-07-22 15:50:28.874,10.267,0.00
2026-07-22 15:50:29.125,10.517,0.00
2026-07-22 15:50:29.375,10.767,0.00
2026-07-22 15:50:29.625,11.018,0.00
2026-07-22 15:50:29.876,11.268,0.00
2026-07-22 15:50:30.126,11.518,0.00
2026-07-22 15:50:30.376,11.769,0.00
2026-07-22 15:50:30.627,12.019,0.00
2026-07-22 15:50:30.877,12.269,0.00
2026-07-22 15:50:31.127,12.520,0.00
2026-07-22 15:50:31.378,12.770,0.00
2026-07-22 15:50:31.628,13.020,0.00
2026-07-22 15:50:31.878,13.271,0.00
2026-07-22 15:50:32.129,13.521,0.00
2026-07-22 15:50:32.379,13.771,0.00
2026-07-22 15:50:32.629,14.022,0.00
2026-07-22 15:50:32.880,14.272,0.00
2026-07-22 15:50:33.130,14.522,0.00
2026-07-22 15:50:33.380,14.773,0.00
2026-07-22 15:50:33.631,15.023,0.00
2026-07-22 15:50:33.881,15.273,0.00
2026-07-22 15:50:34.132,15.524,0.00
2026-07-22 15:50:34.382,15.774,0.00
2026-07-22 15:50:34.633,16.025,0.00
2026-07-22 15:50:34.883,16.275,0.00
