Timestamp,Elapsed_Seconds,RPM
2026-07-22 16:50:37.321,82.183,0.00
2026-07-22 16:50:37.571,82.433,0.00
2026-07-22 16:50:37.823,82.685,0.00
2026-07-22 16:50:38.074,82.936,0.00
2026-07-22 16:50:38.324,83.186,0.00
2026-07-22 16:50:38.575,83.437,0.00
2026-07-22 16:50:38.825,83.687,0.00
2026-07-22 16:50:39.077,83.939,0.00
2026-07-22 16:50:39.328,84.190,0.00
2026-07-22 16:50:39.578,84.440,0.00
2026-07-22 16:50:39.829,84.691,0.00
2026-07-22 16:50:40.079,84.941,0.00
2026-07-22 16:50:40.329,85.191,0.00
2026-07-22 16:50:40.580,85.442,0.00
2026-07-22 16:50:40.830,85.692,0.00
2026-07-22 16:50:41.080,85.942,0.00
2026-07-22 16:50:41.331,86.193,0.00
2026-07-22 16:50:41.581,86.443,0.00
2026-07-22 16:50:41.831,86.693,0.00
2026-07-22 16:50:42.082,86.944,0.00
2026-07-22 16:50:42.332,87.194,0.00
2026-07-22 16:50:42.582,87.444,0.00
2026-07-22 16:50:42.833,87.695,3.60
2026-07-22 16:50:43.083,87.945,52.80
2026-07-22 16:50:43.333,88.195,195.84
2026-07-22 16:50:43.584,88.446,255.84
2026-07-22 16:50:43.834,88.696,282.48
2026-07-22 16:50:44.085,88.947,267.84
2026-07-22 16:50:44.335,89.197,282.72
2026-07-22 16:50:44.586,89.448,290.88
2026-07-22 16:50:44.836,89.698,285.12
2026-07-22 16:50:45.086,89.948,281.76
2026-07-22 16:50:45.337,90.199,89.04
2026-07-22 16:50:45.587,90.449,1.20
2026-07-22 16:50:45.837,90.699,0.24
2026-07-22 16:50:46.088,90.950,0.00
2026-07-22 16:50:46.338,91.200,0.00
2026-07-22 16:50:46.588,91.450,0.00
2026-07-22 16:50:46.839,91.701,0.00
2026-07-22 16:50:47.089,91.951,0.24
2026-07-22 16:50:47.339,92.201,0.00
2026-07-22 16:50:47.590,92.452,0.00
2026-07-22 16:50:47.840,92.702,0.00
2026-07-22 16:50:48.091,92.952,0.00
2026-07-22 16:50:48.341,93.203,0.00
2026-07-22 16:50:48.591,93.453,0.00
2026-07-22 16:50:48.842,93.704,0.00
2026-07-22 16:50:49.092,93.954,0.00
2026-07-22 16:50:49.342,94.204,0.00
2026-07-22 16:50:49.593,94.455,0.00
2026-07-22 16:50:49.843,94.705,0.00
2026-07-22 16:50:50.094,94.956,0.00
2026-07-22 16:50:50.344,95.206,0.00
2026-07-22 16:50:50.595,95.457,0.00
2026-07-22 16:50:50.845,95.707,0.00
2026-07-22 16:50:51.096,95.958,0.00
2026-07-22 16:50:51.346,96.208,0.00
2026-07-22 16:50:51.597,96.459,0.00
2026-07-22 16:50:51.847,96.709,0.00
2026-07-22 16:50:52.098,96.960,0.00
2026-07-22 16:50:52.349,97.211,0.00
2026-07-22 16:50:52.599,97.461,0.00
2026-07-22 16:50:52.850,97.711,0.00
2026-07-22 16:50:53.100,97.962,0.00
2026-07-22 16:50:53.352,98.214,0.00
2026-07-22 16:50:53.603,98.465,0.00
2026-07-22 16:50:53.853,98.715,0.00
2026-07-22 16:50:54.103,98.965,0.00
2026-07-22 16:50:54.354,99.216,0.00
2026-07-22 16:50:54.604,99.466,0.00
2026-07-22 16:50:54.854,99.716,0.00
2026-07-22 16:50:55.105,99.967,0.00
2026-07-22 16:50:55.355,100.217,0.00
2026-07-22 16:50:55.605,100.467,0.00
2026-07-22 16:50:55.856,100.718,0.00
2026-07-22 16:50:56.106,100.968,0.00
2026-07-22 16:50:56.356,101.218,0.00
2026-07-22 16:50:56.607,101.469,0.00
2026-07-22 16:50:56.857,101.719,0.00
2026-07-22 16:50:57.108,101.969,0.00
2026-07-22 16:50:57.358,102.220,0.00
2026-07-22 16:50:57.608,102.470,0.00
2026-07-22 16:50:57.859,102.721,0.00
2026-07-22 16:50:58.109,102.971,0.00
2026-07-22 16:50:58.360,103.222,0.00
2026-07-22 16:50:58.612,103.474,0.00
2026-07-22 16:50:58.862,103.724,0.00
2026-07-22 16:50:59.113,103.975,0.00
2026-07-22 16:50:59.363,104.225,0.00
2026-07-22 16:50:59.613,104.475,0.00
2026-07-22 16:50:59.864,104.726,0.00
2026-07-22 16:51:00.114,104.976,0.00
2026-07-22 16:51:00.364,105.226,0.00
2026-07-22 16:51:00.615,105.477,0.00
2026-07-22 16:51:00.865,105.727,0.00
2026-07-22 16:51:01.115,105.977,0.00
2026-07-22 16:51:01.366,106.228,0.00
2026-07-22 16:51:01.616,106.478,0.00
2026-07-22 16:51:01.866,106.728,0.00
2026-07-22 16:51:02.117,106.979,0.00
2026-07-22 16:51:02.367,107.229,0.00
2026-07-22 16:51:02.617,107.479,0.00
2026-07-22 16:51:02.868,107.730,0.00
2026-07-22 16:51:03.118,107.980,0.00
2026-07-22 16:51:03.368,108.230,0.00
2026-07-22 16:51:03.619,108.481,0.00
2026-07-22 16:51:03.869,108.731,0.00
2026-07-22 16:51:04.120,108.982,0.72
2026-07-22 16:51:04.370,109.232,0.00
2026-07-22 16:51:04.621,109.483,0.00
2026-07-22 16:51:04.871,109.733,0.00
2026-07-22 16:51:05.122,109.984,0.00
2026-07-22 16:51:05.373,110.235,0.00
2026-07-22 16:51:05.623,110.485,0.00
2026-07-22 16:51:05.874,110.736,0.00
2026-07-22 16:51:06.124,110.986,0.00
2026-07-22 16:51:06.375,111.237,0.00
2026-07-22 16:51:06.625,111.487,0.00
2026-07-22 16:51:06.876,111.738,0.00
2026-07-22 16:51:07.126,111.988,0.00
2026-07-22 16:51:07.377,112.239,0.00
2026-07-22 16:51:07.639,112.501,0.00
2026-07-22 16:51:07.890,112.752,0.00
2026-07-22 16:51:08.140,113.002,0.00
2026-07-22 16:51:08.390,113.252,0.00
2026-07-22 16:51:08.641,113.503,0.00
2026-07-22 16:51:08.891,113.753,0.00
2026-07-22 16:51:09.142,114.004,0.00
2026-07-22 16:51:09.393,114.255,0.00
2026-07-22 16:51:09.643,114.505,0.00
2026-07-22 16:51:09.894,114.755,0.00
2026-07-22 16:51:10.144,115.006,0.00
2026-07-22 16:51:10.395,115.257,0.00
2026-07-22 16:51:10.645,115.507,0.00
2026-07-22 16:51:10.895,115.757,0.00
2026-07-22 16:51:11.146,116.008,0.00
2026-07-22 16:51:11.396,116.258,0.00
2026-07-22 16:51:11.646,116.508,0.00
2026-07-22 16:51:11.897,116.759,0.00
2026-07-22 16:51:12.147,117.009,0.00
2026-07-22 16:51:12.397,117.259,0.00
2026-07-22 16:51:12.648,117.510,0.00
2026-07-22 16:51:12.898,117.760,0.00
2026-07-22 16:51:13.148,118.010,0.00
2026-07-22 16:51:13.399,118.261,0.00
2026-07-22 16:51:13.649,118.511,0.00
2026-07-22 16:51:13.900,118.761,0.00
2026-07-22 16:51:14.150,119.012,0.00
2026-07-22 16:51:14.400,119.262,0.00
2026-07-22 16:51:14.651,119.513,0.00
2026-07-22 16:51:14.901,119.763,0.00
2026-07-22 16:51:15.151,120.013,0.00
2026-07-22 16:51:15.402,120.264,0.00
2026-07-22 16:51:15.652,120.514,0.00
2026-07-22 16:51:15.903,120.765,0.00
2026-07-22 16:51:16.153,121.015,0.00
2026-07-22 16:51:16.404,121.266,0.00
2026-07-22 16:51:16.655,121.516,0.00
2026-07-22 16:51:16.905,121.767,0.00
2026-07-22 16:51:17.156,122.017,0.00
2026-07-22 16:51:17.406,122.268,0.00
2026-07-22 16:51:17.656,122.518,0.00
2026-07-22 16:51:17.907,122.769,0.00
2026-07-22 16:51:18.158,123.020,0.00
2026-07-22 16:51:18.408,123.270,0.00
2026-07-22 16:51:18.659,123.521,0.00
2026-07-22 16:51:18.909,123.771,0.00
2026-07-22 16:51:19.160,124.022,0.00
2026-07-22 16:51:19.410,124.272,0.00
2026-07-22 16:51:19.660,124.522,0.00
2026-07-22 16:51:19.911,124.773,0.00
2026-07-22 16:51:20.161,125.023,0.00
2026-07-22 16:51:20.411,125.273,0.00
2026-07-22 16:51:20.662,125.524,0.00
2026-07-22 16:51:20.912,125.774,0.00
2026-07-22 16:51:21.162,126.024,0.00
2026-07-22 16:51:21.413,126.275,0.00
2026-07-22 16:51:21.663,126.525,0.00
2026-07-22 16:51:21.914,126.775,0.00
2026-07-22 16:51:22.164,127.026,0.00
2026-07-22 16:51:22.414,127.276,0.00
2026-07-22 16:51:22.665,127.526,0.00
2026-07-22 16:51:22.915,127.777,0.00
2026-07-22 16:51:23.165,128.027,0.00
2026-07-22 16:51:23.416,128.278,0.00
2026-07-22 16:51:23.666,128.528,0.00
2026-07-22 16:51:23.916,128.778,0.00
2026-07-22 16:51:24.167,129.029,0.00
2026-07-22 16:51:24.417,129.279,0.00
2026-07-22 16:51:24.668,129.530,0.00
2026-07-22 16:51:24.918,129.780,0.00
2026-07-22 16:51:25.169,130.031,0.00
2026-07-22 16:51:25.419,130.281,0.00
2026-07-22 16:51:25.670,130.532,0.00
2026-07-22 16:51:25.920,130.782,0.00
2026-07-22 16:51:26.171,131.033,0.00
2026-07-22 16:51:26.421,131.283,0.00
2026-07-22 16:51:26.672,131.534,0.00
2026-07-22 16:51:26.923,131.784,0.00
2026-07-22 16:51:27.173,132.035,0.00
2026-07-22 16:51:27.423,132.285,0.00
2026-07-22 16:51:27.674,132.536,0.00
2026-07-22 16:51:27.924,132.786,0.00
2026-07-22 16:51:28.175,133.037,0.00
2026-07-22 16:51:28.425,133.287,0.00
2026-07-22 16:51:28.676,133.538,0.00
2026-07-22 16:51:28.926,133.788,0.00
2026-07-22 16:51:29.177,134.039,0.00
2026-07-22 16:51:29.428,134.290,0.00
2026-07-22 16:51:29.678,134.540,0.00
2026-07-22 16:51:29.929,134.791,0.00
2026-07-22 16:51:30.179,135.041,0.00
2026-07-22 16:51:30.430,135.291,0.00
2026-07-22 16:51:30.680,135.542,0.00
2026-07-22 16:51:30.930,135.792,0.00
2026-07-22 16:51:31.181,136.043,0.00
2026-07-22 16:51:31.431,136.293,0.00
2026-07-22 16:51:31.681,136.543,0.00
2026-07-22 16:51:31.932,136.794,0.00
2026-07-22 16:51:32.182,137.044,0.00
2026-07-22 16:51:32.432,137.294,0.00
2026-07-22 16:51:32.683,137.545,0.00
2026-07-22 16:51:32.933,137.795,0.00
2026-07-22 16:51:33.183,138.045,0.00
2026-07-22 16:51:33.435,138.297,0.00
2026-07-22 16:51:33.685,138.547,0.00
2026-07-22 16:51:33.935,138.797,0.00
2026-07-22 16:51:34.186,139.048,0.00
2026-07-22 16:51:34.436,139.298,0.00
2026-07-22 16:51:34.687,139.548,0.00
2026-07-22 16:51:34.937,139.799,0.00
2026-07-22 16:51:35.187,140.049,0.00
2026-07-22 16:51:35.438,140.300,0.00
2026-07-22 16:51:35.688,140.550,0.00
2026-07-22 16:51:35.939,140.801,0.00
2026-07-22 16:51:36.190,141.052,0.00
2026-07-22 16:51:36.440,141.302,0.00
2026-07-22 16:51:36.691,141.553,0.00
2026-07-22 16:51:36.941,141.803,0.00
2026-07-22 16:51:37.192,142.054,0.00
2026-07-22 16:51:37.442,142.304,0.00
2026-07-22 16:51:37.693,142.555,0.00
2026-07-22 16:51:37.943,142.805,0.00
2026-07-22 16:51:38.194,143.056,0.00
2026-07-22 16:51:38.444,143.306,0.00
2026-07-22 16:51:38.695,143.557,0.00
2026-07-22 16:51:38.945,143.807,0.00
2026-07-22 16:51:39.196,144.058,0.00
2026-07-22 16:51:39.446,144.308,0.00
2026-07-22 16:51:39.697,144.559,0.00
2026-07-22 16:51:39.947,144.809,0.00
2026-07-22 16:51:40.198,145.060,0.00
2026-07-22 16:51:40.448,145.310,0.00
2026-07-22 16:51:40.699,145.561,0.00
2026-07-22 16:51:40.949,145.811,0.00
2026-07-22 16:51:41.199,146.061,0.00
2026-07-22 16:51:41.450,146.312,0.00
2026-07-22 16:51:41.700,146.562,0.00
2026-07-22 16:51:41.951,146.812,0.00
2026-07-22 16:51:42.201,147.063,0.00
2026-07-22 16:51:42.451,147.313,0.00
2026-07-22 16:51:42.702,147.564,0.00
2026-07-22 16:51:42.952,147.814,0.00
2026-07-22 16:51:43.202,148.064,0.00
2026-07-22 16:51:43.453,148.315,0.00
2026-07-22 16:51:43.703,148.565,0.00
2026-07-22 16:51:43.953,148.815,0.00
2026-07-22 16:51:44.204,149.066,0.00
2026-07-22 16:51:44.454,149.316,0.00
2026-07-22 16:51:44.705,149.566,0.00
2026-07-22 16:51:44.955,149.817,0.00
2026-07-22 16:51:45.205,150.067,0.00
2026-07-22 16:51:45.456,150.318,0.00
2026-07-22 16:51:45.706,150.568,0.00
2026-07-22 16:51:45.956,150.818,0.00
2026-07-22 16:51:46.207,151.069,0.00
2026-07-22 16:51:46.457,151.319,0.00
2026-07-22 16:51:46.708,151.570,0.00
2026-07-22 16:51:46.958,151.820,0.00
