timestamp,elapsed_s,force_parsed,encoder_pulses_in_tick,encoder_RPM,short_output,long_output
17:00:57.763,17.463,17.05,1700,408.0,"+ 17.05  N  
","T: + 16.70 N
"
17:00:58.013,17.713,16.5,1711,410.64,"+ 16.50  N  
","T: + 16.70 N
"
17:00:58.264,17.963,17.3,1652,396.48,"+ 17.30  N  
","T: + 16.75 N
"
17:00:58.514,18.213,16.05,1708,409.92,"+ 16.05  N  
","T: + 16.40 N
"
17:00:58.764,18.463,16.5,1711,410.64,"+ 16.50  N  
","T: + 17.55 N
"
17:00:59.014,18.713,16.8,1780,427.2,"+ 16.80  N  
","T: + 16.55 N
"
17:00:59.264,18.964,18.3,1778,426.72,"+ 18.30  N  
","T: + 18.00 N
"
17:00:59.514,19.213,17.95,1807,433.68,"+ 17.95  N  
","T: + 18.00 N
"
17:00:59.764,19.464,17.2,1845,442.8,"+ 17.20  N  
","T: + 18.30 N
"
17:01:00.014,19.714,17.85,1879,450.96,"+ 17.85  N  
","T: + 18.30 N
"
17:01:00.264,19.964,18.4,1987,476.88,"+ 18.40  N  
","T: + 18.50 N
"
17:01:00.515,20.214,18.55,1879,450.96,"+ 18.55  N  
","T: + 18.05 N
"
17:01:00.765,20.464,18.6,1909,458.16,"+ 18.60  N  
","T: + 18.05 N
"
17:01:01.015,20.714,18.3,1917,460.08,"+ 18.30  N  
","T: + 18.00 N
"
17:01:01.265,20.964,18.2,1868,448.32,"+ 18.20  N  
","T: + 18.00 N
"
17:01:01.515,21.214,18.0,1909,458.16,"+ 18.00  N  
","T: + 18.00 N
"
17:01:01.765,21.465,18.2,1915,459.6,"+ 18.20  N  
","T: + 17.95 N
"
17:01:02.016,21.715,17.7,1892,454.08,"+ 17.70  N  
","T: + 18.00 N
"
17:01:02.265,21.965,17.9,1894,454.56,"+ 17.90  N  
","T: + 18.15 N
"
17:01:02.516,22.215,18.0,1892,454.08,"+ 18.00  N  
","T: + 18.40 N
"
17:01:02.767,22.466,17.85,1889,453.36,"+ 17.85  N  
","T: + 17.55 N
"
17:01:03.017,22.716,18.25,1907,457.68,"+ 18.25  N  
","T: + 17.60 N
"
17:01:03.267,22.967,17.5,1877,450.48,"+ 17.50  N  
","T: + 17.50 N
"
17:01:03.518,23.218,17.65,1905,457.2,"+ 17.65  N  
","T: + 17.45 N
"
17:01:03.767,23.466,17.5,1888,453.12,"+ 17.50  N  
","T: + 17.80 N
"
17:01:04.018,23.717,18.15,1873,449.52,"+ 18.15  N  
","T: + 17.25 N
"
17:01:04.267,23.967,17.15,1923,461.52,"+ 17.15  N  
","T: + 17.75 N
"
17:01:04.518,24.217,17.8,1891,453.84,"+ 17.80  N  
","T: + 18.10 N
"
17:01:04.768,24.467,17.0,1901,456.24,"+ 17.00  N  
","T: + 17.30 N
"
17:01:05.018,24.718,17.75,1931,463.44,"+ 17.75  N  
","T: + 17.85 N
"
17:01:05.268,24.968,18.2,2001,480.24,"+ 18.20  N  
","T: + 18.30 N
"
17:01:05.518,25.217,18.35,2001,480.24,"+ 18.35  N  
","T: + 18.05 N
"
17:01:05.769,25.468,17.9,1953,468.72,"+ 17.90  N  
","T: + 17.90 N
"
17:01:06.019,25.718,18.5,2054,492.96,"+ 18.50  N  
","T: + 18.35 N
"
17:01:06.271,25.97,18.5,2097,503.28,"+ 18.50  N  
","T: + 18.45 N
"
17:01:06.519,26.218,18.5,2059,494.16,"+ 18.50  N  
","T: + 19.00 N
"
17:01:06.770,26.469,18.75,2146,515.04,"+ 18.75  N  
","T: + 18.80 N
"
17:01:07.020,26.72,19.0,2089,501.36,"+ 19.00  N  
","T: + 18.85 N
"
17:01:07.270,26.969,18.8,2053,492.72,"+ 18.80  N  
","T: + 18.70 N
"
17:01:07.520,27.219,18.65,2082,499.68,"+ 18.65  N  
","T: + 18.85 N
"
17:01:07.770,27.469,18.45,2067,496.08,"+ 18.45  N  
","T: + 18.70 N
"
17:01:08.020,27.72,18.9,2179,522.96,"+ 18.90  N  
","T: + 18.55 N
"
17:01:08.270,27.969,18.35,2091,501.84,"+ 18.35  N  
","T: + 18.55 N
"
17:01:08.519,28.219,18.7,2050,492.0,"+ 18.70  N  
","T: + 18.55 N
"
17:01:08.770,28.47,18.4,2152,516.48,"+ 18.40  N  
","T: + 18.90 N
"
17:01:09.020,28.719,18.6,2047,491.28,"+ 18.60  N  
","T: + 18.40 N
"
17:01:09.270,28.969,18.6,2066,495.84,"+ 18.60  N  
","T: + 18.60 N
"
17:01:09.520,29.22,18.95,2088,501.12,"+ 18.95  N  
","T: + 18.40 N
"
17:01:09.770,29.47,18.8,2066,495.84,"+ 18.80  N  
","T: + 18.40 N
"
17:01:10.020,29.72,18.3,2080,499.2,"+ 18.30  N  
","T: + 18.95 N
"
17:01:10.270,29.97,18.8,2095,502.8,"+ 18.80  N  
","T: + 18.35 N
"
17:01:10.521,30.22,19.05,2031,487.44,"+ 19.05  N  
","T: + 18.95 N
"
17:01:10.771,30.47,18.8,2057,493.68,"+ 18.80  N  
","T: + 18.60 N
"
17:01:11.021,30.72,19.05,2124,509.76,"+ 19.05  N  
","T: + 19.25 N
"
17:01:11.271,30.97,19.3,2103,504.72,"+ 19.30  N  
","T: + 19.20 N
"
17:01:11.521,31.221,19.1,2139,513.36,"+ 19.10  N  
","T: + 19.05 N
"
17:01:11.771,31.471,19.15,2139,513.36,"+ 19.15  N  
","T: + 19.10 N
"
17:01:12.021,31.721,18.85,2220,532.8,"+ 18.85  N  
","T: + 19.10 N
"
17:01:12.272,31.971,18.9,2181,523.44,"+ 18.90  N  
","T: + 19.30 N
"
17:01:12.522,32.221,19.25,2195,526.8,"+ 19.25  N  
","T: + 19.60 N
"
17:01:12.772,32.471,19.2,2185,524.4,"+ 19.20  N  
","T: + 19.30 N
"
17:01:13.022,32.721,19.05,2179,522.96,"+ 19.05  N  
","T: + 19.10 N
"
17:01:13.273,32.973,18.85,2224,533.76,"+ 18.85  N  
","T: + 18.95 N
"
17:01:13.523,33.222,19.1,2216,531.84,"+ 19.10  N  
","T: + 18.80 N
"
17:01:13.773,33.473,19.2,2151,516.24,"+ 19.20  N  
","T: + 18.85 N
"
17:01:14.024,33.724,19.3,2189,525.36,"+ 19.30  N  
","T: + 19.10 N
"
17:01:14.274,33.974,18.95,2181,523.44,"+ 18.95  N  
","T: + 19.05 N
"
17:01:14.524,34.223,19.0,2185,524.4,"+ 19.00  N  
","T: + 19.20 N
"
17:01:14.774,34.473,19.0,2236,536.64,"+ 19.00  N  
","T: + 18.70 N
"
17:01:15.024,34.723,19.1,2195,526.8,"+ 19.10  N  
","T: + 18.80 N
"
17:01:15.274,34.973,18.95,2202,528.48,"+ 18.95  N  
","T: + 19.05 N
"
17:01:15.524,35.223,19.2,2183,523.92,"+ 19.20  N  
","T: + 18.95 N
"
17:01:15.775,35.475,18.65,2241,537.84,"+ 18.65  N  
","T: + 18.95 N
"
17:01:16.025,35.724,19.05,2174,521.76,"+ 19.05  N  
","T: + 18.85 N
"
17:01:16.275,35.974,18.25,2142,514.08,"+ 18.25  N  
","T: + 18.85 N
"
17:01:16.525,36.224,18.8,2199,527.76,"+ 18.80  N  
","T: + 18.35 N
"
17:01:16.775,36.474,18.6,2165,519.6,"+ 18.60  N  
","T: + 18.75 N
"
17:01:17.025,36.725,18.85,2192,526.08,"+ 18.85  N  
","T: + 19.05 N
"
17:01:17.275,36.975,19.05,2203,528.72,"+ 19.05  N  
","T: + 18.60 N
"
17:01:17.525,37.225,18.95,2242,538.08,"+ 18.95  N  
","T: + 18.80 N
"
17:01:17.778,37.477,18.5,2260,542.4,"+ 18.50  N  
","T: + 18.85 N
"
17:01:18.026,37.725,18.9,2304,552.96,"+ 18.90  N  
","T: + 19.25 N
"
17:01:18.277,37.976,19.2,2258,541.92,"+ 19.20  N  
","T: + 18.80 N
"
17:01:18.526,38.226,18.85,2253,540.72,"+ 18.85  N  
","T: + 18.95 N
"
17:01:18.776,38.475,19.0,2282,547.68,"+ 19.00  N  
","T: + 19.25 N
"
17:01:19.026,38.726,18.65,2341,561.84,"+ 18.65  N  
","T: + 18.90 N
"
17:01:19.276,38.975,18.9,2317,556.08,"+ 18.90  N  
","T: + 19.00 N
"
17:01:19.526,39.225,18.25,2330,559.2,"+ 18.25  N  
","T: + 18.60 N
"
17:01:19.776,39.475,19.25,2224,533.76,"+ 19.25  N  
","T: + 18.50 N
"
17:01:20.027,39.726,19.15,2268,544.32,"+ 19.15  N  
","T: + 18.90 N
"
17:01:20.277,39.976,18.4,2277,546.48,"+ 18.40  N  
","T: + 18.75 N
"
17:01:20.526,40.226,18.85,2272,545.28,"+ 18.85  N  
","T: + 18.70 N
"
17:01:20.777,40.476,19.05,2258,541.92,"+ 19.05  N  
","T: + 18.85 N
"
17:01:21.027,40.726,18.75,2228,534.72,"+ 18.75  N  
","T: + 19.05 N
"
17:01:21.277,40.976,19.1,2274,545.76,"+ 19.10  N  
","T: + 18.80 N
"
17:01:21.527,41.226,18.8,2271,545.04,"+ 18.80  N  
","T: + 18.85 N
"
17:01:21.777,41.477,19.05,2229,534.96,"+ 19.05  N  
","T: + 19.10 N
"
17:01:22.027,41.726,19.0,2222,533.28,"+ 19.00  N  
","T: + 18.85 N
"
17:01:22.277,41.977,18.3,2250,540.0,"+ 18.30  N  
","T: + 19.05 N
"
17:01:22.527,42.227,18.7,2260,542.4,"+ 18.70  N  
","T: + 19.10 N
"
17:01:22.779,42.478,18.8,2270,544.8,"+ 18.80  N  
","T: + 19.00 N
"
17:01:23.028,42.727,19.15,2258,541.92,"+ 19.15  N  
","T: + 19.00 N
"
17:01:23.278,42.977,18.85,2354,564.96,"+ 18.85  N  
","T: + 18.95 N
"
17:01:23.528,43.227,19.25,2298,551.52,"+ 19.25  N  
","T: + 19.05 N
"
17:01:23.779,43.478,19.1,2304,552.96,"+ 19.10  N  
","T: + 19.00 N
"
17:01:24.029,43.728,18.55,2373,569.52,"+ 18.55  N  
","T: + 19.20 N
"
17:01:24.279,43.978,19.2,2358,565.92,"+ 19.20  N  
","T: + 19.10 N
"
17:01:24.530,44.229,18.85,2386,572.64,"+ 18.85  N  
","T: + 19.30 N
"
17:01:24.779,44.479,19.2,2309,554.16,"+ 19.20  N  
","T: + 19.45 N
"
17:01:25.030,44.729,19.1,2362,566.88,"+ 19.10  N  
","T: + 19.05 N
"
17:01:25.280,44.979,19.85,2279,546.96,"+ 19.85  N  
","T: + 19.30 N
"
17:01:25.530,45.229,19.35,2333,559.92,"+ 19.35  N  
","T: + 19.25 N
"
17:01:25.780,45.48,18.85,2292,550.08,"+ 18.85  N  
","T: + 19.00 N
"
17:01:26.030,45.73,19.3,2326,558.24,"+ 19.30  N  
","T: + 19.00 N
"
17:01:26.280,45.98,18.95,2394,574.56,"+ 18.95  N  
","T: + 19.45 N
"
17:01:26.530,46.23,18.9,2357,565.68,"+ 18.90  N  
","T: + 18.80 N
"
17:01:26.781,46.481,19.25,2309,554.16,"+ 19.25  N  
","T: + 19.05 N
"
17:01:27.031,46.731,19.05,2304,552.96,"+ 19.05  N  
","T: + 19.25 N
"
17:01:27.281,46.981,19.1,2296,551.04,"+ 19.10  N  
","T: + 18.90 N
"
17:01:27.531,47.231,18.75,2319,556.56,"+ 18.75  N  
","T: + 18.85 N
"
17:01:27.781,47.481,18.9,2302,552.48,"+ 18.90  N  
","T: + 18.95 N
"
17:01:28.033,47.732,18.8,2375,570.0,"+ 18.80  N  
","T: + 18.95 N
"
17:01:28.282,47.981,18.8,2352,564.48,"+ 18.80  N  
","T: + 18.65 N
"
17:01:28.532,48.231,18.7,2280,547.2,"+ 18.70  N  
","T: + 19.15 N
"
17:01:28.782,48.481,18.85,2326,558.24,"+ 18.85  N  
","T: + 18.70 N
"
17:01:29.033,48.732,18.65,953,228.72,"+ 18.65  N  
","T: + 11.50 N
"
17:01:29.282,48.981,6.2,176,42.24,"+  6.20  N  
","T: + 10.35 N
"
17:01:29.532,49.231,7.5,25,6.0,"+  7.50  N  
","T: + 9.65 N
"
17:01:29.782,49.481,7.55,3,0.72,"+  7.55  N  
","T: + 9.05 N
"
17:01:30.032,49.731,8.2,2,0.48,"+  8.20  N  
","T: + 8.95 N
"
17:01:30.282,49.982,8.3,1,0.24,"+  8.30  N  
","T: + 8.70 N
"
17:01:30.532,50.232,8.75,0,0.0,"+  8.75  N  
","T: + 8.80 N
"
17:01:30.782,50.482,8.65,0,0.0,"+  8.65  N  
","T: + 8.80 N
"
17:01:31.033,50.732,8.7,0,0.0,"+  8.70  N  
","T: + 8.90 N
"
17:01:31.283,50.982,8.85,0,0.0,"+  8.85  N  
","T: + 8.90 N
"
17:01:31.533,51.232,8.85,0,0.0,"+  8.85  N  
","T: + 9.00 N
"
17:01:31.783,51.482,8.85,0,0.0,"+  8.85  N  
","T: + 8.85 N
"
17:01:32.033,51.733,8.95,0,0.0,"+  8.95  N  
","T: + 9.10 N
"
17:01:32.283,51.983,9.1,0,0.0,"+  9.10  N  
","T: + 9.05 N
"
17:01:32.534,52.233,9.0,0,0.0,"+  9.00  N  
","T: + 9.00 N
"
17:01:32.784,52.483,9.1,0,0.0,"+  9.10  N  
","T: + 9.00 N
"
17:01:33.034,52.733,9.05,0,0.0,"+  9.05  N  
","T: + 9.15 N
"
17:01:33.284,52.983,9.0,0,0.0,"+  9.00  N  
","T: + 8.95 N
"
17:01:33.534,53.233,9.05,0,0.0,"+  9.05  N  
","T: + 9.25 N
"
17:01:33.784,53.483,9.15,0,0.0,"+  9.15  N  
","T: + 9.10 N
"
17:01:34.034,53.733,9.15,0,0.0,"+  9.15  N  
","T: + 9.10 N
"
