Timestamp,Elapsed_Seconds,RPM
2026-07-22 16:46:42.271,0.250,0.00
2026-07-22 16:46:42.522,0.501,0.00
2026-07-22 16:46:42.772,0.751,0.00
2026-07-22 16:46:43.023,1.002,0.00
2026-07-22 16:46:43.273,1.252,0.00
2026-07-22 16:46:43.523,1.502,0.00
2026-07-22 16:46:43.774,1.753,0.00
2026-07-22 16:46:44.024,2.003,0.00
2026-07-22 16:46:44.274,2.253,0.00
2026-07-22 16:46:44.525,2.504,0.00
2026-07-22 16:46:44.775,2.754,0.00
2026-07-22 16:46:45.025,3.004,0.00
2026-07-22 16:46:45.276,3.255,0.00
2026-07-22 16:46:45.526,3.505,0.00
2026-07-22 16:46:45.776,3.755,0.00
2026-07-22 16:46:46.027,4.006,0.00
2026-07-22 16:46:46.277,4.256,0.00
2026-07-22 16:46:46.528,4.507,0.00
2026-07-22 16:46:46.778,4.757,0.00
2026-07-22 16:46:47.029,5.008,0.00
2026-07-22 16:46:47.279,5.258,0.00
2026-07-22 16:46:47.530,5.509,0.00
2026-07-22 16:46:47.780,5.759,0.00
2026-07-22 16:46:48.030,6.009,0.00
2026-07-22 16:46:48.281,6.260,0.00
2026-07-22 16:46:48.531,6.510,0.00
2026-07-22 16:46:48.781,6.761,0.00
2026-07-22 16:46:49.032,7.011,0.00
2026-07-22 16:46:49.282,7.261,0.00
2026-07-22 16:46:49.532,7.512,0.00
2026-07-22 16:46:49.783,7.762,0.00
2026-07-22 16:46:50.033,8.012,0.00
2026-07-22 16:46:50.284,8.263,0.00
2026-07-22 16:46:50.534,8.513,33.12
2026-07-22 16:46:50.784,8.763,103.68
2026-07-22 16:46:51.034,9.014,111.36
2026-07-22 16:46:51.285,9.264,108.24
2026-07-22 16:46:51.535,9.514,115.20
2026-07-22 16:46:51.785,9.765,100.32
2026-07-22 16:46:52.036,10.015,110.64
2026-07-22 16:46:52.286,10.265,131.28
2026-07-22 16:46:52.537,10.516,204.00
2026-07-22 16:46:52.787,10.766,244.08
2026-07-22 16:46:53.037,11.016,237.84
2026-07-22 16:46:53.288,11.267,204.48
2026-07-22 16:46:53.538,11.517,246.48
2026-07-22 16:46:53.788,11.768,245.04
2026-07-22 16:46:54.039,12.018,246.00
2026-07-22 16:46:54.289,12.268,222.48
2026-07-22 16:46:54.539,12.518,127.92
2026-07-22 16:46:54.790,12.769,2.16
2026-07-22 16:46:55.040,13.019,0.24
2026-07-22 16:46:55.290,13.269,0.00
2026-07-22 16:46:55.541,13.520,0.00
2026-07-22 16:46:55.791,13.770,0.00
2026-07-22 16:46:56.041,14.020,0.00
2026-07-22 16:46:56.292,14.271,0.00
2026-07-22 16:46:56.542,14.521,0.00
2026-07-22 16:46:56.792,14.771,0.00
2026-07-22 16:46:57.043,15.022,0.00
2026-07-22 16:46:57.293,15.272,0.00
2026-07-22 16:46:57.544,15.523,14.64
2026-07-22 16:46:57.794,15.773,192.48
2026-07-22 16:46:58.045,16.024,321.12
2026-07-22 16:46:58.295,16.274,376.80
2026-07-22 16:46:58.545,16.524,420.72
2026-07-22 16:46:58.796,16.775,438.00
2026-07-22 16:46:59.046,17.025,436.08
2026-07-22 16:46:59.296,17.275,432.96
2026-07-22 16:46:59.547,17.526,425.04
2026-07-22 16:46:59.797,17.776,440.16
2026-07-22 16:47:00.047,18.026,413.04
2026-07-22 16:47:00.298,18.277,435.84
2026-07-22 16:47:00.548,18.527,426.00
2026-07-22 16:47:00.799,18.778,427.68
2026-07-22 16:47:01.049,19.028,436.32
2026-07-22 16:47:01.299,19.278,426.72
2026-07-22 16:47:01.550,19.529,437.52
2026-07-22 16:47:01.800,19.779,432.00
2026-07-22 16:47:02.050,20.029,424.32
2026-07-22 16:47:02.300,20.280,435.12
2026-07-22 16:47:02.551,20.530,427.68
2026-07-22 16:47:02.801,20.780,438.00
2026-07-22 16:47:03.052,21.031,438.00
2026-07-22 16:47:03.302,21.281,420.00
2026-07-22 16:47:03.552,21.532,429.36
2026-07-22 16:47:03.803,21.782,421.44
2026-07-22 16:47:04.054,22.033,428.88
2026-07-22 16:47:04.304,22.283,427.68
2026-07-22 16:47:04.554,22.533,425.28
2026-07-22 16:47:04.804,22.784,434.88
2026-07-22 16:47:05.055,23.034,430.32
2026-07-22 16:47:05.305,23.284,428.88
2026-07-22 16:47:05.555,23.535,422.40
2026-07-22 16:47:05.806,23.785,426.00
2026-07-22 16:47:06.056,24.035,427.68
2026-07-22 16:47:06.307,24.286,428.64
2026-07-22 16:47:06.557,24.536,457.68
2026-07-22 16:47:06.807,24.786,462.48
2026-07-22 16:47:07.058,25.037,461.28
2026-07-22 16:47:07.308,25.287,452.64
2026-07-22 16:47:07.558,25.537,463.20
2026-07-22 16:47:07.809,25.788,450.00
2026-07-22 16:47:08.059,26.038,467.04
2026-07-22 16:47:08.309,26.288,462.24
2026-07-22 16:47:08.560,26.539,524.88
2026-07-22 16:47:08.810,26.789,517.92
2026-07-22 16:47:09.061,27.040,526.80
2026-07-22 16:47:09.311,27.290,518.40
2026-07-22 16:47:09.561,27.541,529.20
2026-07-22 16:47:09.812,27.791,516.48
2026-07-22 16:47:10.062,28.041,518.16
2026-07-22 16:47:10.313,28.292,527.04
2026-07-22 16:47:10.563,28.542,573.84
2026-07-22 16:47:10.814,28.793,562.08
2026-07-22 16:47:11.065,29.044,570.00
2026-07-22 16:47:11.315,29.294,564.96
2026-07-22 16:47:11.565,29.545,564.48
2026-07-22 16:47:11.816,29.795,557.04
2026-07-22 16:47:12.067,30.046,571.44
2026-07-22 16:47:12.317,30.296,559.92
2026-07-22 16:47:12.568,30.547,568.80
2026-07-22 16:47:12.818,30.797,573.36
2026-07-22 16:47:13.068,31.047,570.96
2026-07-22 16:47:13.318,31.298,576.96
2026-07-22 16:47:13.569,31.548,559.20
2026-07-22 16:47:13.819,31.798,576.72
2026-07-22 16:47:14.069,32.049,571.20
2026-07-22 16:47:14.320,32.299,568.32
2026-07-22 16:47:14.570,32.549,561.12
2026-07-22 16:47:14.821,32.800,567.12
2026-07-22 16:47:15.071,33.050,575.04
2026-07-22 16:47:15.321,33.300,566.64
2026-07-22 16:47:15.572,33.551,554.16
2026-07-22 16:47:15.822,33.801,557.28
2026-07-22 16:47:16.072,34.051,571.20
2026-07-22 16:47:16.323,34.302,559.92
2026-07-22 16:47:16.573,34.552,555.12
2026-07-22 16:47:16.823,34.802,557.28
2026-07-22 16:47:17.074,35.053,562.56
2026-07-22 16:47:17.324,35.303,558.96
2026-07-22 16:47:17.575,35.554,570.72
2026-07-22 16:47:17.825,35.804,563.52
2026-07-22 16:47:18.075,36.054,555.12
2026-07-22 16:47:18.326,36.305,417.12
2026-07-22 16:47:18.576,36.555,12.48
2026-07-22 16:47:18.826,36.806,0.24
2026-07-22 16:47:19.077,37.056,0.24
2026-07-22 16:47:19.327,37.306,0.00
2026-07-22 16:47:19.578,37.557,0.00
2026-07-22 16:47:19.828,37.807,0.00
2026-07-22 16:47:20.078,38.057,0.00
2026-07-22 16:47:20.329,38.308,0.00
2026-07-22 16:47:20.579,38.558,0.24
2026-07-22 16:47:20.830,38.809,0.00
2026-07-22 16:47:21.080,39.059,0.00
2026-07-22 16:47:21.330,39.309,0.00
2026-07-22 16:47:21.581,39.560,0.00
2026-07-22 16:47:21.831,39.810,0.00
2026-07-22 16:47:22.081,40.061,0.00
2026-07-22 16:47:22.332,40.311,0.00
2026-07-22 16:47:22.582,40.561,0.00
2026-07-22 16:47:22.833,40.812,0.00
2026-07-22 16:47:23.083,41.062,0.00
2026-07-22 16:47:23.334,41.313,0.00
2026-07-22 16:47:23.587,41.566,0.00
2026-07-22 16:47:23.837,41.817,0.00
2026-07-22 16:47:24.088,42.067,0.00
2026-07-22 16:47:24.339,42.318,0.00
2026-07-22 16:47:24.589,42.568,0.00
2026-07-22 16:47:24.840,42.819,0.00
2026-07-22 16:47:25.090,43.069,0.00
