timestamp,elapsed_s,force_parsed,encoder_pulses_in_tick,encoder_RPM,short_output,long_output
15:19:50.226,0.201,0.4,0,0.0,"-  0.40  N  
","C: - 0.45 N
"
15:19:50.476,0.451,0.4,0,0.0,"-  0.40  N  
","C: - 0.40 N
"
15:19:50.726,0.701,0.5,0,0.0,"-  0.50  N  
","C: - 0.45 N
"
15:19:50.976,0.951,0.4,0,0.0,"-  0.40  N  
","C: - 0.40 N
"
15:19:51.226,1.202,0.5,0,0.0,"-  0.50  N  
","C: - 0.45 N
"
15:19:51.476,1.452,0.55,0,0.0,"-  0.55  N  
","C: - 0.45 N
"
15:19:51.726,1.702,0.4,0,0.0,"-  0.40  N  
","C: - 0.45 N
"
15:19:51.976,1.952,0.4,0,0.0,"-  0.40  N  
","C: - 0.50 N
"
15:19:52.226,2.202,0.45,0,0.0,"-  0.45  N  
","C: - 0.45 N
"
15:19:52.477,2.452,0.45,0,0.0,"-  0.45  N  
","C: - 0.50 N
"
15:19:52.727,2.703,0.4,0,0.0,"-  0.40  N  
","C: - 0.55 N
"
15:19:52.977,2.953,0.45,0,0.0,"-  0.45  N  
","C: - 0.45 N
"
15:19:53.227,3.203,0.5,0,0.0,"-  0.50  N  
","C: - 0.50 N
"
15:19:53.477,3.453,0.0,0,0.0,"+  0.00  N  
","C: - 0.00 N
"
15:19:53.728,3.704,0.0,0,0.0,"+  0.00  N  
","T: + 0.00 N
"
15:19:53.978,3.954,0.0,0,0.0,"+  0.00  N  
","T: + 0.00 N
"
